,id,username,displayname,location,created,followersCount,friendsCount,url,verified,geotext,city,country
1760,1278094046271946753,XPodAssociation,Christian Podcaster Association,,2020-06-30T22:32:30+00:00,167,42,https://twitter.com/XPodAssociation,False,<geotext.geotext.GeoText object at 0x7f4bdc830160>,,
1814,82463462,ScottFlashheart,Scott Flashheart,Hoxton,2009-10-14T21:37:46+00:00,3080,1877,https://twitter.com/ScottFlashheart,False,<geotext.geotext.GeoText object at 0x7f4bdc830040>,,United Kingdom
1817,1039630981781762049,ufouapam,That UFO Podcast,"England, United Kingdom",2018-09-11T21:45:16+00:00,5204,735,https://twitter.com/ufouapam,False,<geotext.geotext.GeoText object at 0x7f4bdc830280>,,United Kingdom
1830,334222159,sheedfarra,sheedfarra 🛫,"Milwaukee, WI",2011-07-12T19:19:56+00:00,879,1083,https://twitter.com/sheedfarra,False,<geotext.geotext.GeoText object at 0x7f4bdc830430>,Milwaukee,United States
1833,1261407887773097985,SuperpowersSara,Sara (Love and Superpowers),,2020-05-15T21:27:45+00:00,129,307,https://twitter.com/SuperpowersSara,False,<geotext.geotext.GeoText object at 0x7f4bdc830490>,,
1835,839129145732890624,OnlineWarriors1,Online Warriors Podcast,United States,2017-03-07T15:02:33+00:00,2316,1885,https://twitter.com/OnlineWarriors1,False,<geotext.geotext.GeoText object at 0x7f4bdc830550>,,United States
1836,1162400516959162369,ExPatTheShow,Ex Pat,"California, USA",2019-08-16T16:27:46+00:00,83,62,https://twitter.com/ExPatTheShow,False,<geotext.geotext.GeoText object at 0x7f4bdc830580>,,United States
1837,1038057072,Sarcasmia22,Mia Warren (미아),"Brooklyn, NY",2012-12-26T21:04:09+00:00,768,1864,https://twitter.com/Sarcasmia22,False,<geotext.geotext.GeoText object at 0x7f4bdc830730>,Brooklyn,United States
1839,997180135357861889,RMisadventures,Rolling Misadventures,,2018-05-17T18:20:45+00:00,837,260,https://twitter.com/RMisadventures,False,<geotext.geotext.GeoText object at 0x7f4bdc830760>,,
1846,158436482,ctmascaro,Chris Mascaro,Atlanta,2010-06-22T17:55:09+00:00,3049,2657,https://twitter.com/ctmascaro,False,<geotext.geotext.GeoText object at 0x7f4bdc8309a0>,Atlanta,United States
1849,1252690485006733313,outtathesandbox,Outta The Sandbox,,2020-04-21T20:07:53+00:00,237,195,https://twitter.com/outtathesandbox,False,<geotext.geotext.GeoText object at 0x7f4bdc830b20>,,
1851,1160470334551859200,YNFMoviePod,Your Next Favorite Movie,"South Carolina, USA",2019-08-11T08:37:43+00:00,4390,3800,https://twitter.com/YNFMoviePod,False,<geotext.geotext.GeoText object at 0x7f4bdc830b80>,,United States
1852,1142964191709417473,HostWarped,Matt McClendon,,2019-06-24T01:14:33+00:00,174,581,https://twitter.com/HostWarped,False,<geotext.geotext.GeoText object at 0x7f4bdc830b50>,,
1858,948638913979183104,TheExpatCast,TheExpatCast,"Freiburg im Breisgau, Germany",2018-01-03T19:35:16+00:00,407,455,https://twitter.com/TheExpatCast,False,<geotext.geotext.GeoText object at 0x7f4bdc830bb0>,Freiburg,Germany
1869,20376938,cityandclaire,Claire Collins,Manchester,2009-02-08T16:55:04+00:00,161,768,https://twitter.com/cityandclaire,False,<geotext.geotext.GeoText object at 0x7f4bdc830ee0>,Manchester,United Kingdom
1878,947553190232363009,WkCooldown,The Weekly Cooldown Podcast,,2017-12-31T19:41:00+00:00,303,181,https://twitter.com/WkCooldown,False,<geotext.geotext.GeoText object at 0x7f4bdc830f10>,,
1881,1183392991236345856,SpiveySpecial,Spivey Special Podcast,California,2019-10-13T14:44:20+00:00,2595,2739,https://twitter.com/SpiveySpecial,False,<geotext.geotext.GeoText object at 0x7f4bdc830970>,,United States
1882,370694965,BrentHinson,Brent Hinson,"Union City, TN",2011-09-09T13:34:33+00:00,553,1006,https://twitter.com/BrentHinson,False,<geotext.geotext.GeoText object at 0x7f4bda68ca90>,Union City,United States
1883,126327737,1607WestEgg,Daniel Ruiz Tizon,London,2010-03-25T14:11:37+00:00,2341,845,https://twitter.com/1607WestEgg,False,<geotext.geotext.GeoText object at 0x7f4bda68c340>,London,United Kingdom
1884,145712971,davidvienna,David Vienna,"Los Angeles, CA",2010-05-19T17:46:37+00:00,5010,1234,https://twitter.com/davidvienna,True,<geotext.geotext.GeoText object at 0x7f4bda68cca0>,Los Angeles,United States
1891,1146742508,StuartJTanner,Stuart J. Tanner,United States,2013-02-04T01:45:49+00:00,8,33,https://twitter.com/StuartJTanner,False,<geotext.geotext.GeoText object at 0x7f4bda68c9d0>,,United States
1897,1074732850895863808,CAWPodcast,Customers Also Watched (Erica),"Austin, TX",2018-12-17T18:27:34+00:00,1179,1109,https://twitter.com/CAWPodcast,False,<geotext.geotext.GeoText object at 0x7f4bda68c7f0>,Austin,United States
1900,1263328309888405505,OpineMotelPod,The Opine Motel Podcast,"London, England",2020-05-21T04:38:52+00:00,8,7,https://twitter.com/OpineMotelPod,False,<geotext.geotext.GeoText object at 0x7f4bda68c640>,London,United Kingdom
1901,1011433609461460992,relaxedmale,RelaxedMale,,2018-06-26T02:18:58+00:00,256,332,https://twitter.com/relaxedmale,False,<geotext.geotext.GeoText object at 0x7f4bda68c3d0>,,
1902,293464519,EdyHurst,Edy Hurst w/ intermittent adverts for his podcast,"Manchester, UK",2011-05-05T11:55:28+00:00,1226,846,https://twitter.com/EdyHurst,False,<geotext.geotext.GeoText object at 0x7f4bda68c1f0>,Manchester,United Kingdom
1904,991170934152167425,geekfreakspod,Geek Freaks Podcast,Middle Earth,2018-05-01T04:22:20+00:00,4361,3621,https://twitter.com/geekfreakspod,False,<geotext.geotext.GeoText object at 0x7f4bda68c040>,,
1905,836518113004904448,3LionsPodcast,3lionspodcast,"England, United Kingdom",2017-02-28T10:07:14+00:00,2592,2455,https://twitter.com/3LionsPodcast,False,<geotext.geotext.GeoText object at 0x7f4bda68c160>,,United Kingdom
1907,17756675,circlecast,𝔹𝕣𝕪𝕒𝕟 𝔾,Oklahoma,2008-11-30T16:17:08+00:00,4097,2744,https://twitter.com/circlecast,False,<geotext.geotext.GeoText object at 0x7f4bda68c250>,Oklahoma,United States
1911,7750492,andrewhorowitz,Andrew Horowitz,Florida,2007-07-27T02:15:39+00:00,12094,215,https://twitter.com/andrewhorowitz,False,<geotext.geotext.GeoText object at 0x7f4bda68c430>,Florida,United States
1912,1263123949191417856,IRunBecausePod,I Run Because,,2020-05-20T15:06:39+00:00,21,139,https://twitter.com/IRunBecausePod,False,<geotext.geotext.GeoText object at 0x7f4bda68c4c0>,,
1935,1112182817285267456,MissionShunya,Mission Shunya,"Bengaluru, India",2019-03-31T02:40:21+00:00,282,191,https://twitter.com/MissionShunya,False,<geotext.geotext.GeoText object at 0x7f4bda68c5b0>,,India
1968,1617653887,EmptyNestCoach,Christine,United States,2013-07-24T12:14:50+00:00,592,644,https://twitter.com/EmptyNestCoach,False,<geotext.geotext.GeoText object at 0x7f4bda68c730>,,United States
1969,230954247,pevansimpson,Evan Simpson,Tirana,2010-12-27T05:14:41+00:00,425,1022,https://twitter.com/pevansimpson,False,<geotext.geotext.GeoText object at 0x7f4bda68c7c0>,Tirana,
1970,4419124636,GeekyBrummie,Geeky Brummie,"Birmingham, England",2015-12-08T19:59:47+00:00,2911,2051,https://twitter.com/GeekyBrummie,False,<geotext.geotext.GeoText object at 0x7f4bda68c910>,Birmingham,United Kingdom
1971,855334483578413057,writerandgeek,Writer & Geek,"Bengaluru, India",2017-04-21T08:16:47+00:00,353,131,https://twitter.com/writerandgeek,False,<geotext.geotext.GeoText object at 0x7f4bda68c8b0>,,India
1983,1144420166165336064,PodcastDerelict,The Derelicts Podcast,,2019-06-28T01:40:04+00:00,19,104,https://twitter.com/PodcastDerelict,False,<geotext.geotext.GeoText object at 0x7f4bda68cac0>,,
1989,829331866725580800,IntelCheckDnD,Intelligence Check,,2017-02-08T14:11:40+00:00,1485,896,https://twitter.com/IntelCheckDnD,False,<geotext.geotext.GeoText object at 0x7f4bda68cbb0>,,
1996,1083089487029252096,ShrimpOnIt,Put A Shrimp On It | A Barbie Movie Fan Podcast,,2019-01-09T19:53:51+00:00,98,67,https://twitter.com/ShrimpOnIt,False,<geotext.geotext.GeoText object at 0x7f4bda68ccd0>,,
1998,1201436226949197824,youwatchedpod,Because You Watched,"Hollywood, England",2019-12-02T09:42:11+00:00,162,328,https://twitter.com/youwatchedpod,False,<geotext.geotext.GeoText object at 0x7f4bda68cd30>,Hollywood,United Kingdom
2012,1172886615817162752,docmorris101,Stephen,,2019-09-14T14:55:45+00:00,55,298,https://twitter.com/docmorris101,False,<geotext.geotext.GeoText object at 0x7f4bda68cdf0>,,
2015,1122278894810406912,BioForBastards,Biology For Bastards - NOW ON PATREON,Wherever you find podcasts,2019-04-27T23:18:34+00:00,256,192,https://twitter.com/BioForBastards,False,<geotext.geotext.GeoText object at 0x7f4bda68ceb0>,,
2019,22349973,Ileane,Ileane (eye-leen),"Philadelphia, PA",2009-03-01T10:31:33+00:00,15761,5516,https://twitter.com/Ileane,False,<geotext.geotext.GeoText object at 0x7f4bda68cf40>,Philadelphia,United States
2032,2377101765,PokeProfNet,Lured Up Podcast and the Pokémon Professor Network,New Jersey,2014-03-02T21:04:59+00:00,3176,1065,https://twitter.com/PokeProfNet,False,<geotext.geotext.GeoText object at 0x7f4bda68cfd0>,,United Kingdom
2036,1220457356154363904,LISKpodcast,LISK: Long Island Serial Killer,"Austin, TX",2020-01-23T21:24:49+00:00,658,194,https://twitter.com/LISKpodcast,False,<geotext.geotext.GeoText object at 0x7f4bda68cb20>,Austin,United States
2051,1233166233987616768,QueenSlimRadio,Queen Slim Radio,,2020-02-27T23:06:28+00:00,34,120,https://twitter.com/QueenSlimRadio,False,<geotext.geotext.GeoText object at 0x7f4bda5d51f0>,,
2053,2949692099,DATSLifePodcast,DATS Life,Jersey,2014-12-29T18:06:56+00:00,26437,27627,https://twitter.com/DATSLifePodcast,False,<geotext.geotext.GeoText object at 0x7f4bda5d56d0>,,United Kingdom
2054,944815878,myostaff,Berny,"Sydney, Australia",2012-11-12T23:42:10+00:00,206,182,https://twitter.com/myostaff,False,<geotext.geotext.GeoText object at 0x7f4bda5d5070>,Sydney,Australia
2068,961106871934423041,thispresentdark,This Present Darkness Podcast,,2018-02-07T05:18:29+00:00,151,242,https://twitter.com/thispresentdark,False,<geotext.geotext.GeoText object at 0x7f4bda5d5970>,,
2091,1064605676133961728,gateleapers,Gateleapers!,Wherever you get your podcasts,2018-11-19T19:45:47+00:00,3527,2210,https://twitter.com/gateleapers,False,<geotext.geotext.GeoText object at 0x7f4bda5d5850>,,
2098,932855198724259840,TheStuffIDW,TheStuffPodcastShow,"California, USA",2017-11-21T06:16:25+00:00,107,115,https://twitter.com/TheStuffIDW,False,<geotext.geotext.GeoText object at 0x7f4bda5d5130>,,United States
2099,1217959157531336706,alwaysthehubs,It’s Always The Husband Podcast,Minnesota,2020-01-16T23:57:54+00:00,154,124,https://twitter.com/alwaysthehubs,False,<geotext.geotext.GeoText object at 0x7f4bda5d5280>,,United States
2100,894901354447200257,MerelyRoleplay,Merely Roleplayers 🎭,"Sherrydown, Brackshire",2017-08-08T12:41:24+00:00,401,297,https://twitter.com/MerelyRoleplay,False,<geotext.geotext.GeoText object at 0x7f4bda5d5310>,,
2101,1227340950025928706,LoveIsStupidPod,The Love is Stupid Podcast,,2020-02-11T21:17:51+00:00,114,298,https://twitter.com/LoveIsStupidPod,False,<geotext.geotext.GeoText object at 0x7f4bda5d5400>,,
2105,2924376080,Cinematologists,The Cinematologists,Anywhere with a screen,2014-12-09T19:31:43+00:00,15438,15709,https://twitter.com/Cinematologists,False,<geotext.geotext.GeoText object at 0x7f4bda5d5460>,,
2139,1244485171,PodcastsZone,Podcasts Zone,USA,2013-03-05T19:38:56+00:00,2739,2495,https://twitter.com/PodcastsZone,False,<geotext.geotext.GeoText object at 0x7f4bda5d54c0>,,United States
2151,1091125156381184001,reviewspod,PRRP | Painting Requires Realistic Portrayal,,2019-02-01T00:04:44+00:00,1099,3286,https://twitter.com/reviewspod,False,<geotext.geotext.GeoText object at 0x7f4bda5d5520>,,
2163,892715460738768896,ITKmoonknight,Into The Knight,,2017-08-02T11:55:26+00:00,639,698,https://twitter.com/ITKmoonknight,False,<geotext.geotext.GeoText object at 0x7f4bda5d5580>,,
2164,1028160228804706304,NerdWithAPhone1,NerdWithAPhone1,"Evansville, IN",2018-08-11T06:04:35+00:00,1327,3463,https://twitter.com/NerdWithAPhone1,False,<geotext.geotext.GeoText object at 0x7f4bda5d55e0>,Evansville,United States
2175,1021578691791515649,FelicianoFisch1,Ivancast Podcast,Ecuador,2018-07-24T02:11:54+00:00,126,492,https://twitter.com/FelicianoFisch1,False,<geotext.geotext.GeoText object at 0x7f4bda5d57c0>,,Ecuador
2187,735273822,tammie_painter,Tammie Painter,,2012-08-03T17:51:26+00:00,855,364,https://twitter.com/tammie_painter,False,<geotext.geotext.GeoText object at 0x7f4bda5d5820>,,
2193,102075488,kerouacsmith,Kerovaxxed,North Dystopia,2010-01-05T14:31:20+00:00,196,409,https://twitter.com/kerouacsmith,False,<geotext.geotext.GeoText object at 0x7f4bda5d5a60>,,
2201,2501984022,ContinuumForce,Continuum Force,,2014-05-17T16:43:29+00:00,325,166,https://twitter.com/ContinuumForce,False,<geotext.geotext.GeoText object at 0x7f4bda5d5a90>,,
2202,27233790,dr_kreiness,Dr. Dan Kreiness | Leader Of Learning Podcast,"Connecticut, USA",2009-03-28T14:12:30+00:00,4319,3933,https://twitter.com/dr_kreiness,False,<geotext.geotext.GeoText object at 0x7f4bda5d5b50>,,United States
2203,1053360613223751688,VampiresofWC,Vampires of White Chapel,"White Chapel, London, England",2018-10-19T19:01:55+00:00,338,240,https://twitter.com/VampiresofWC,False,<geotext.geotext.GeoText object at 0x7f4bda5d5d30>,London,United Kingdom
2216,3193235195,EduPodNet,EduPodNet,In Your Ears,2015-04-22T03:24:39+00:00,1745,286,https://twitter.com/EduPodNet,False,<geotext.geotext.GeoText object at 0x7f4bda5d5ee0>,,
2224,1225144935860580352,AwkwardClubPod,Awkward Club Podcast,,2020-02-05T19:51:40+00:00,145,183,https://twitter.com/AwkwardClubPod,False,<geotext.geotext.GeoText object at 0x7f4bda5d5fa0>,,
2238,1027458519430131712,DanWils42696605,Dan Wilson,SoCal Rotating link below,2018-08-09T07:36:15+00:00,2304,2714,https://twitter.com/DanWils42696605,False,<geotext.geotext.GeoText object at 0x7f4bda5d5cd0>,,
2239,1207524601737162753,4StoryProd,Nathan writes Storage Papers,,2019-12-19T04:54:50+00:00,164,258,https://twitter.com/4StoryProd,False,<geotext.geotext.GeoText object at 0x7f4bda59aa30>,,
2241,890052347812032512,CCinemaPodcast,Collateral Cinema,"Texas, USA",2017-07-26T03:33:10+00:00,4487,4669,https://twitter.com/CCinemaPodcast,False,<geotext.geotext.GeoText object at 0x7f4bda59a130>,Texas,United States
2244,1008551868354650112,Teajaysgarden,Tea Jay,"Bakersfield, CA",2018-06-18T03:27:58+00:00,221,569,https://twitter.com/Teajaysgarden,False,<geotext.geotext.GeoText object at 0x7f4bda59a910>,Bakersfield,United States
2253,922657702777466880,DregsOfCraigs,Dregs of Craigs,"Sacramento, CA",2017-10-24T02:55:13+00:00,387,402,https://twitter.com/DregsOfCraigs,False,<geotext.geotext.GeoText object at 0x7f4bda59afa0>,Sacramento,United States
2254,1038256838934851584,geeksplorepod,Geeksploration the Podcast,"California, USA",2018-09-08T02:44:55+00:00,3440,3796,https://twitter.com/geeksplorepod,False,<geotext.geotext.GeoText object at 0x7f4bda59acd0>,,United States
2255,851424502412136448,keepitkink,Keep it kink,"Michigan, USA",2017-04-10T13:19:54+00:00,1482,4276,https://twitter.com/keepitkink,False,<geotext.geotext.GeoText object at 0x7f4bda59ab80>,Michigan,United States
2256,2416428859,StarGazerSpin,Paul W. Courvoisier 🇨🇦 Starfield of Dreams,"Ontario, Canada",2014-03-28T20:24:09+00:00,335,937,https://twitter.com/StarGazerSpin,False,<geotext.geotext.GeoText object at 0x7f4bda59a400>,Ontario,Canada
2257,1102996307470372864,FarAwayFanPod,FarAwayFan Podcast,(Far) Away End,2019-03-05T18:16:27+00:00,270,387,https://twitter.com/FarAwayFanPod,False,<geotext.geotext.GeoText object at 0x7f4bda59a190>,,
2258,385004069,fnfpods,The FNF Podcast,"Placerville, California",2011-10-04T18:09:58+00:00,193,564,https://twitter.com/fnfpods,False,<geotext.geotext.GeoText object at 0x7f4bda59a160>,,United States
2259,1131060408096153602,RU_Podcast,Random Unnamed Podcast,,2019-05-22T04:53:10+00:00,1176,1349,https://twitter.com/RU_Podcast,False,<geotext.geotext.GeoText object at 0x7f4bda59a2b0>,,
2260,1070719385856286720,pod_zero,.ZeroStar (PointZeroStar) 🇨🇦,"Ontario, Canada",2018-12-06T16:39:29+00:00,535,696,https://twitter.com/pod_zero,False,<geotext.geotext.GeoText object at 0x7f4bda59a550>,Ontario,Canada
2261,1087460696940572672,gtthpod,Garret Talks To Himself,,2019-01-21T21:23:28+00:00,824,847,https://twitter.com/gtthpod,False,<geotext.geotext.GeoText object at 0x7f4bda59a670>,,
2264,1159471700767125504,wendysuepodcast,Wendy + Sue Podcast,,2019-08-08T14:29:30+00:00,59,118,https://twitter.com/wendysuepodcast,False,<geotext.geotext.GeoText object at 0x7f4bda59a6d0>,,
2266,466138202,DeanWarwickNZ,Dean Warwick,"Christchurch, New Zealand",2012-01-17T03:10:14+00:00,235,191,https://twitter.com/DeanWarwickNZ,False,<geotext.geotext.GeoText object at 0x7f4bda59a820>,Christchurch,New Zealand
2267,992100590170845184,William13495578,William Hicks,,2018-05-03T17:56:27+00:00,2041,3282,https://twitter.com/William13495578,False,<geotext.geotext.GeoText object at 0x7f4bda59aa90>,,
2270,17415462,Sckit,💕Mel Hartman💉💉 (they/them) says BLM ✊🏾,United States of Hell,2008-11-16T00:28:08+00:00,897,1153,https://twitter.com/Sckit,False,<geotext.geotext.GeoText object at 0x7f4bda59aaf0>,,United States
2274,1184535447919382536,militarymurder,Military Murder Podcast,,2019-10-16T18:25:04+00:00,696,333,https://twitter.com/militarymurder,False,<geotext.geotext.GeoText object at 0x7f4bda59ab50>,,
2275,730581264747483136,NormanChella,Norm is in Creator/Founder Mode (Silent),In my imagination,2016-05-12T02:12:01+00:00,1036,976,https://twitter.com/NormanChella,False,<geotext.geotext.GeoText object at 0x7f4bda59adf0>,,
2276,53277283,womaninwoods,Tracy J. Thomas,Almost Canada,2009-07-03T03:09:30+00:00,2602,3581,https://twitter.com/womaninwoods,False,<geotext.geotext.GeoText object at 0x7f4bda59af10>,,
2277,1174151292383457280,PodloversAsia,Podlovers Asia,"Kuala Lumpur, Malaysia",2019-09-18T02:41:06+00:00,203,232,https://twitter.com/PodloversAsia,False,<geotext.geotext.GeoText object at 0x7f4bda59afd0>,Kuala Lumpur,Malaysia
2279,68121959,peach_and_black,Peach and Black Podcast,Australia,2009-08-23T10:51:15+00:00,5482,598,https://twitter.com/peach_and_black,False,<geotext.geotext.GeoText object at 0x7f4bda59ac70>,,Australia
2284,3164587907,TheCheapShowPod,CheapShow,"London, England",2015-04-13T15:54:43+00:00,4216,1896,https://twitter.com/TheCheapShowPod,False,<geotext.geotext.GeoText object at 0x7f4bda55da30>,London,United Kingdom
2285,1184626443600269312,WhosNextDoorPod,Who's Next Door Podcast,Mid-city Los Angeles,2019-10-17T00:25:49+00:00,172,562,https://twitter.com/WhosNextDoorPod,False,<geotext.geotext.GeoText object at 0x7f4bda55d910>,Los Angeles,United States
2287,1019599371829170178,AstridEliasen,Astrid Eliasen  💋 Mountain Troll Romace?,The corner,2018-07-18T15:06:48+00:00,272,367,https://twitter.com/AstridEliasen,False,<geotext.geotext.GeoText object at 0x7f4bda55d790>,,
2289,1087182189693816832,TotRcast,Top of the Round | A D&D Podcast,"Whidbey Island, WA",2019-01-21T02:56:47+00:00,1853,699,https://twitter.com/TotRcast,False,<geotext.geotext.GeoText object at 0x7f4bda55d6a0>,,United States
2290,1218869722558730240,Stabbybunbun,Stabby 🔪🔪 #FreePalestine,,2020-01-19T12:16:14+00:00,59,698,https://twitter.com/Stabbybunbun,False,<geotext.geotext.GeoText object at 0x7f4bda55d4f0>,,
2301,1588725103,SpaceWhale202X,Space Whale 202X,Deep Space!,2013-07-12T15:05:11+00:00,753,785,https://twitter.com/SpaceWhale202X,False,<geotext.geotext.GeoText object at 0x7f4bda55d3d0>,,
2303,3205940639,PodCannon,PodCannon - A Show About Reshaping Fiction,,2015-04-25T13:33:21+00:00,117,506,https://twitter.com/PodCannon,False,<geotext.geotext.GeoText object at 0x7f4bda55d2b0>,,
2306,3680528431,PixelSift,Pixel Sift,Australia,2015-09-25T10:29:56+00:00,1255,533,https://twitter.com/PixelSift,False,<geotext.geotext.GeoText object at 0x7f4bda55dcd0>,,Australia
2310,9779382,punkjr,Jason M Burrows,"Seattle, WA",2007-10-29T16:46:44+00:00,910,1133,https://twitter.com/punkjr,False,<geotext.geotext.GeoText object at 0x7f4bda55d970>,Seattle,United States
2312,1158853454489632770,ADZ_Podcast,ADZ,,2019-08-06T21:32:48+00:00,1087,1082,https://twitter.com/ADZ_Podcast,False,<geotext.geotext.GeoText object at 0x7f4bda55d730>,,
2313,483667082,Story_Song,The Story Song Podcast,New York,2012-02-05T08:11:05+00:00,296,565,https://twitter.com/Story_Song,False,<geotext.geotext.GeoText object at 0x7f4bda55d0a0>,New York,United States
2325,1135022323256270849,Awesomemoviepod,Awesome Movie Year Podcast,"Las Vegas, NV",2019-06-02T03:16:24+00:00,459,616,https://twitter.com/Awesomemoviepod,False,<geotext.geotext.GeoText object at 0x7f4bda55d250>,Las Vegas,United States
2326,1102777430593351680,allricenobeans,All Rice No Beans Podcast,"Las Vegas, NV",2019-03-05T03:46:42+00:00,92,126,https://twitter.com/allricenobeans,False,<geotext.geotext.GeoText object at 0x7f4bda55d2e0>,Las Vegas,United States
2327,967456758812753921,PiecingPod,Piecing It Together Podcast 🧩,"Las Vegas, NV",2018-02-24T17:50:40+00:00,2015,1495,https://twitter.com/PiecingPod,False,<geotext.geotext.GeoText object at 0x7f4bda55d610>,Las Vegas,United States
2328,1086425807818493953,quiet_guys,QuietOnTheSet,On back of a space squid,2019-01-19T00:51:12+00:00,1042,494,https://twitter.com/quiet_guys,False,<geotext.geotext.GeoText object at 0x7f4bda55d5e0>,,
2329,1203789344290607104,strugglepre,strugglepreneur,,2019-12-08T21:33:36+00:00,13,39,https://twitter.com/strugglepre,False,<geotext.geotext.GeoText object at 0x7f4bda55d9a0>,,
2330,1085384149836402688,Radioundergrou2,Radiounderground,"Michigan, USA",2019-01-16T03:52:01+00:00,65,78,https://twitter.com/Radioundergrou2,False,<geotext.geotext.GeoText object at 0x7f4bda55d940>,Michigan,United States
2331,1088233122595069957,MissionRejected,Mission Rejected,,2019-01-24T00:32:49+00:00,1142,1019,https://twitter.com/MissionRejected,False,<geotext.geotext.GeoText object at 0x7f4bda55dd30>,,
2335,3020728305,FanDummies,"FanDummies Podcast | Superheroes, Sci-Fi & Fantasy","Missouri, USA",2015-02-06T00:25:40+00:00,4242,770,https://twitter.com/FanDummies,False,<geotext.geotext.GeoText object at 0x7f4bda55ddf0>,Missouri,United States
2341,1849537152,ryan_mossb,Ryan Mossbarger,twitter?,2013-09-09T22:08:56+00:00,624,950,https://twitter.com/ryan_mossb,False,<geotext.geotext.GeoText object at 0x7f4bda55df40>,,
2342,1099022558635192320,GLSleeping,Good Luck Sleeping Podcast,,2019-02-22T19:06:11+00:00,1175,759,https://twitter.com/GLSleeping,False,<geotext.geotext.GeoText object at 0x7f4bda55dfd0>,,
2348,1221245787809755136,creepifypodcast,Creepify,,2020-01-26T01:37:49+00:00,101,78,https://twitter.com/creepifypodcast,False,<geotext.geotext.GeoText object at 0x7f4bda55d9d0>,,
2349,822546625054867459,TheWrongStation,Wrong Station,"Toronto, Ontario",2017-01-20T20:49:32+00:00,1063,252,https://twitter.com/TheWrongStation,False,<geotext.geotext.GeoText object at 0x7f4bda51e6d0>,TorontoOntario,Canada
2354,1205230006353453058,filmontherocks,Film on the Rocks | Movie Podcast,,2019-12-12T20:56:47+00:00,635,760,https://twitter.com/filmontherocks,False,<geotext.geotext.GeoText object at 0x7f4bda51e190>,,
2361,166422490,JeffReedIsMe,Jeff,Indiana,2010-07-14T03:16:17+00:00,405,409,https://twitter.com/JeffReedIsMe,False,<geotext.geotext.GeoText object at 0x7f4bda51ecd0>,,United States
2365,950292234431279104,AnchorShow,🟣The Anchor Show,"Philadelphia, PA",2018-01-08T09:04:59+00:00,713,993,https://twitter.com/AnchorShow,False,<geotext.geotext.GeoText object at 0x7f4bda51e1f0>,Philadelphia,United States
2372,1154876846749523968,PodNationPods,PodNation,,2019-07-26T22:11:11+00:00,9085,6363,https://twitter.com/PodNationPods,False,<geotext.geotext.GeoText object at 0x7f4bda51e4f0>,,
2378,1220771472202981376,redvalleyjon,Jonathan Williams,"Bristol, England",2020-01-24T18:13:05+00:00,345,821,https://twitter.com/redvalleyjon,False,<geotext.geotext.GeoText object at 0x7f4bda51e2b0>,Bristol,United Kingdom
2380,926947829444161537,HuuuHpodcast,HuH? Podcast by GangAlley Media,"South Carolina, USA",2017-11-04T23:02:39+00:00,3372,3380,https://twitter.com/HuuuHpodcast,False,<geotext.geotext.GeoText object at 0x7f4bda51e250>,,United States
2383,3004483536,kolby_castillo,Kolby Castillo,,2015-01-31T08:17:36+00:00,1094,1018,https://twitter.com/kolby_castillo,False,<geotext.geotext.GeoText object at 0x7f4bda51e0a0>,,
2387,2563942773,evantesseract,Evan (very tired),"Portland, ME",2014-05-25T19:08:18+00:00,2753,2466,https://twitter.com/evantesseract,False,<geotext.geotext.GeoText object at 0x7f4bda51e3d0>,Portland,United States
2401,1224874883106078720,sportsasajob,Sports As A Job,,2020-02-05T01:58:35+00:00,3650,1526,https://twitter.com/sportsasajob,False,<geotext.geotext.GeoText object at 0x7f4bda51e4c0>,,
2405,1088625951947206656,SHOPodcast,ShelleyHasOpinions,"Redlands, CA",2019-01-25T02:33:47+00:00,372,302,https://twitter.com/SHOPodcast,False,<geotext.geotext.GeoText object at 0x7f4bda51e550>,Redlands,United States
2418,1057018556129382400,WatchIfYouDare,Watch If You Dare,,2018-10-29T21:17:17+00:00,5396,5288,https://twitter.com/WatchIfYouDare,False,<geotext.geotext.GeoText object at 0x7f4bda51e5e0>,,
2419,1171584551342223361,DMSPod,Drunk Medical Stories,"West Virginia, USA",2019-09-11T00:41:46+00:00,653,345,https://twitter.com/DMSPod,False,<geotext.geotext.GeoText object at 0x7f4bda51e640>,,United States
2420,179932411,hunleyeric,Eric Hunley 🎤,"Hampton, VA",2010-08-18T12:53:48+00:00,9930,7365,https://twitter.com/hunleyeric,False,<geotext.geotext.GeoText object at 0x7f4bda51e6a0>,Hampton,United States
2422,905937139631783937,unstructuredp,Unstructured,,2017-09-07T23:33:40+00:00,10196,10081,https://twitter.com/unstructuredp,False,<geotext.geotext.GeoText object at 0x7f4bda51e700>,,
2426,29147248,drphil8mybaby,"Linda ""The Cheeze"" Castro","Seattle, WA",2009-04-06T04:59:09+00:00,363,1835,https://twitter.com/drphil8mybaby,False,<geotext.geotext.GeoText object at 0x7f4bda51e7f0>,Seattle,United States
2428,842661638893441024,CarmenRomano42,Carmen Romano,"Munich, Bavaria",2017-03-17T08:59:25+00:00,64,271,https://twitter.com/CarmenRomano42,False,<geotext.geotext.GeoText object at 0x7f4bda51e8e0>,Munich,Germany
2437,20689378,HelenZaltzman,H*l*n Z*ltzm*n,,2009-02-12T16:16:59+00:00,33395,4587,https://twitter.com/HelenZaltzman,False,<geotext.geotext.GeoText object at 0x7f4bda51eaf0>,,
